raw_token_id	raw_token	frequency	nfc_search_key	casefold_search_key	unicode_char_length	semantic_status	interpretive_status
R007563	joy;	1	joy;	joy;	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007564	judge	1	judge	judge	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007565	judgment	1	judgment	judgment	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007566	judgment;	1	judgment;	judgment;	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007567	July	2	July	july	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007568	jump,	3	jump,	jump,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007569	jumping	1	jumping	jumping	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007570	junctive,	1	junctive,	junctive,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007571	June	1	June	june	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007572	June,	1	June,	june,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007573	June.	1	June.	june.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007574	jungle	1	jungle	jungle	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007575	junta	1	junta	junta	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007576	jurispru-	1	jurispru-	jurispru-	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007577	just	11	just	just	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007578	justice;	1	justice;	justice;	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007579	jê	20	jê	jê	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007580	jê-kirin	1	jê-kirin	jê-kirin	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007581	jêhatî	1	jêhatî	jêhatî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007582	jêr	4	jêr	jêr	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007583	jêrbar	1	jêrbar	jêrbar	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007584	jî	62	jî	jî	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007585	jî,	3	jî,	jî,	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007586	jî-	4	jî-	jî-	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007587	jîn	5	jîn	jîn	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007588	jîndar	1	jîndar	jîndar	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007589	jîr	3	jîr	jîr	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007590	jûr	1	jûr	jûr	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007591	k	10	k	k	1	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007592	K,k	1	K,k	k,k	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007593	k-	4	k-	k-	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007594	k-)	2	k-)	k-)	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007595	k.	1	k.	k.	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007596	K.)	1	K.)	k.)	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007597	Ka	2	Ka	ka	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007598	ka	9	ka	ka	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007599	kabûs	1	kabûs	kabûs	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007600	Kadizê	1	Kadizê	kadizê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007601	kafeteryaya	1	kafeteryaya	kafeteryaya	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007602	kaﬁye	1	kaﬁye	kafiye	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007603	kahî	1	kahî	kahî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007604	kal	2	kal	kal	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007605	kal;	1	kal;	kal;	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007606	kalkabûs	1	kalkabûs	kalkabûs	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007607	kalo	1	kalo	kalo	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007608	kalîte	1	kalîte	kalîte	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007609	kambax	1	kambax	kambax	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007610	Kamişli	1	Kamişli	kamişli	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007611	kane	1	kane	kane	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007612	kanun	1	kanun	kanun	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007613	kanê	1	kanê	kanê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007614	kanî1	1	kanî1	kanî1	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007615	kanî2	2	kanî2	kanî2	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007616	kanîn	1	kanîn	kanîn	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007617	kapan	1	kapan	kapan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007618	kapik	1	kapik	kapik	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007619	kar	20	kar	kar	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007620	kar-	1	kar-	kar-	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007621	kar1	1	kar1	kar1	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007622	kar2	1	kar2	kar2	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007623	karik	1	karik	karik	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007624	Karkerên	2	Karkerên	karkerên	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007625	karkerî	1	karkerî	karkerî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007626	karneval	1	karneval	karneval	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007627	karnevalekê	1	karnevalekê	karnevalekê	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007628	Kars	1	Kars	kars	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007629	karto	1	karto	karto	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007630	kartol	2	kartol	kartol	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007631	karxezal	1	karxezal	karxezal	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007632	karzan	1	karzan	karzan	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007633	karê	2	karê	karê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007634	karî	6	karî	karî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007635	karîn	14	karîn	karîn	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007636	kasik	1	kasik	kasik	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007637	kastîn	1	kastîn	kastîn	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007638	kat	1	kat	kat	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007639	kaxet	1	kaxet	kaxet	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007640	kaxez	3	kaxez	kaxez	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007641	kaxezan	1	kaxezan	kaxezan	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007642	kaxiz	1	kaxiz	kaxiz	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007643	kaxizên	1	kaxizên	kaxizên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007644	Kazim	1	Kazim	kazim	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007645	Kazimî	1	Kazimî	kazimî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007646	kazkaz	1	kazkaz	kazkaz	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007647	kaş	1	kaş	kaş	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007648	ke	1	ke	ke	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007649	Kebaniya	2	Kebaniya	kebaniya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007650	kebaniya	3	kebaniya	kebaniya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007651	Kebanî	1	Kebanî	kebanî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007652	kebanî	4	kebanî	kebanî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007653	kebanî,	1	kebanî,	kebanî,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007654	ked	1	ked	ked	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007655	kedî	1	kedî	kedî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007656	keep	4	keep	keep	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007657	keep,	1	keep,	keep,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007658	keep:	1	keep:	keep:	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007659	keeping	1	keeping	keeping	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007660	keeps	1	keeps	keeps	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007661	kef-gîr	1	kef-gîr	kef-gîr	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007662	kef1	1	kef1	kef1	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007663	kef2	1	kef2	kef2	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007664	kefen	2	kefen	kefen	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007665	keﬁya,	1	keﬁya,	kefiya,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007666	kefteleft	1	kefteleft	kefteleft	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007667	kefî	2	kefî	kefî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007668	kej	1	kej	kej	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007669	kek	2	kek	kek	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007670	kekê	1	kekê	kekê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007671	kel	1	kel	kel	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007672	kel1	1	kel1	kel1	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007673	kel2	1	kel2	kel2	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007674	kelandin	2	kelandin	kelandin	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007675	kelandî	4	kelandî	kelandî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007676	kelaş	1	kelaş	kelaş	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007677	kelberû	1	kelberû	kelberû	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007678	keleh	3	keleh	keleh	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007679	Keleha	1	Keleha	keleha	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007680	Keleheke	1	Keleheke	keleheke	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007681	kelem1	1	kelem1	kelem1	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007682	kelem2	1	kelem2	kelem2	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007683	kelem3	1	kelem3	kelem3	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007684	kelemçe	1	kelemçe	kelemçe	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007685	kelên	1	kelên	kelên	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007686	kelîn-	1	kelîn-	kelîn-	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007687	Kemal	2	Kemal	kemal	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007688	kemîn	1	kemîn	kemîn	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007689	ken	2	ken	ken	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007690	ken-	2	ken-	ken-	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007691	kend	1	kend	kend	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007692	kendal	1	kendal	kendal	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007693	Kendal.	1	Kendal.	kendal.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007694	Kendalî	1	Kendalî	kendalî	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007695	kengê	1	kengê	kengê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007696	kengê,	1	kengê,	kengê,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007697	Kengî	1	Kengî	kengî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007698	kengî	9	kengî	kengî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007699	kenî	2	kenî	kenî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007700	kenîbûn	2	kenîbûn	kenîbûn	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007701	kenîm.	1	kenîm.	kenîm.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007702	kenîn	6	kenîn	kenîn	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007703	kenîne.	1	kenîne.	kenîne.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007704	kept	1	kept	kept	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007705	kept,	1	kept,	kept,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007706	Ker	9	Ker	ker	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007707	ker	10	ker	ker	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007708	Ker,	3	Ker,	ker,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007709	ker1	1	ker1	ker1	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007710	ker2	1	ker2	ker2	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007711	ker3	1	ker3	ker3	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007712	keramet	1	keramet	keramet	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007713	kerb	1	kerb	kerb	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007714	kerekî	1	kerekî	kerekî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007715	Kerem	4	Kerem	kerem	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007716	kerem	2	kerem	kerem	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007717	kerema	3	kerema	kerema	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007718	keriyê	1	keriyê	keriyê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007719	Kerkuk	1	Kerkuk	kerkuk	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007720	Kerkük	1	Kerkük	kerkük	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007721	Kermanşah	1	Kermanşah	kermanşah	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007722	kermî	1	kermî	kermî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007723	kero	1	kero	kero	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007724	kero,	4	kero,	kero,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007725	kerosene	1	kerosene	kerosene	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007726	kerpîç	1	kerpîç	kerpîç	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007727	kerritiya	1	kerritiya	kerritiya	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007728	kerwan	1	kerwan	kerwan	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007729	Kerî	12	Kerî	kerî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007730	kerî	4	kerî	kerî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007731	kerî.	1	kerî.	kerî.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007732	Kerîm	6	Kerîm	kerîm	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007733	kes	13	kes	kes	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007734	kesekî	7	kesekî	kesekî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007735	kesekî/tiştekî	1	kesekî/tiştekî	kesekî/tiştekî	14	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007736	keser	1	keser	keser	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007737	kesk	1	kesk	kesk	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007738	kesî	2	kesî	kesî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007739	ket	2	ket	ket	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007740	ket(e)	1	ket(e)	ket(e)	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007741	kete	3	kete	kete	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007742	ketibû	1	ketibû	ketibû	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007743	ketibûn	1	ketibûn	ketibûn	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007744	ketime.	1	ketime.	ketime.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007745	ketin	26	ketin	ketin	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007746	ketin,	1	ketin,	ketin,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007747	ketin.	1	ketin.	ketin.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007748	ketine.	3	ketine.	ketine.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007749	ketiye	3	ketiye	ketiye	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007750	ketiye,	1	ketiye,	ketiye,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007751	ketiye.	2	ketiye.	ketiye.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007752	ketiyî.	1	ketiyî.	ketiyî.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007753	ket”.	1	ket”.	ket”.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007754	kev-	3	kev-	kev-	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007755	kevan	2	kevan	kevan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007756	kevanek	2	kevanek	kevanek	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007757	kevanî	1	kevanî	kevanî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007758	kever	1	kever	kever	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007759	kevin	2	kevin	kevin	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007760	kevintir	2	kevintir	kevintir	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007761	kevintirîn	1	kevintirîn	kevintirîn	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007762	kevir	1	kevir	kevir	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007763	keviran,	1	keviran,	keviran,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007764	kevirekî	1	kevirekî	kevirekî	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007765	kevn	1	kevn	kevn	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007766	kevnar	1	kevnar	kevnar	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007767	kevnare	3	kevnare	kevnare	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007768	kevnebajar	1	kevnebajar	kevnebajar	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007769	kevneperest	1	kevneperest	kevneperest	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007770	kevnesovyet	1	kevnesovyet	kevnesovyet	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007771	Kevoka	3	Kevoka	kevoka	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007772	Kevçik	1	Kevçik	kevçik	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007773	kevçik	2	kevçik	kevçik	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007774	kevçikan	3	kevçikan	kevçikan	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007775	kevçî	1	kevçî	kevçî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007776	kevîntirîn	1	kevîntirîn	kevîntirîn	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007777	Kew	1	Kew	kew	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007778	kew	2	kew	kew	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007779	kewanî	1	kewanî	kewanî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007780	kewtîn	1	kewtîn	kewtîn	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007781	Kewçêr	2	Kewçêr	kewçêr	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007782	Key	2	Key	key	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007783	key	2	key	key	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007784	key,	1	key,	key,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007785	keys	2	keys	keys	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007786	keys?	1	keys?	keys?	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007787	kez	1	kez	kez	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007788	kezeb	1	kezeb	kezeb	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007789	kezk	1	kezk	kezk	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007790	kezî	1	kezî	kezî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007791	keç	2	keç	keç	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007792	keça	3	keça	keça	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007793	Keçik	1	Keçik	keçik	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007794	keçik	1	keçik	keçik	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007795	keçika	1	keçika	keçika	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007796	keçik…	1	keçik…	keçik…	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007797	keçên	2	keçên	keçên	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007798	keşf	1	keşf	keşf	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R007799	keştiyê	1	keştiyê	keştiyê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
