raw_token_id	raw_token	frequency	nfc_search_key	casefold_search_key	unicode_char_length	semantic_status	interpretive_status
R000473	Pîran	1	Pîran	pîran	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000474	Qafqasyayê	1	Qafqasyayê	qafqasyayê	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000475	qala	2	qala	qala	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000476	Qazî	1	Qazî	qazî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000477	Qederê	2	Qederê	qederê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000478	rabûna	1	rabûna	rabûna	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000479	radixe	4	radixe	radixe	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000480	ranazin	2	ranazin	ranazin	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000481	rewIa	2	rewIa	rewia	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000482	rewIenbîrên	1	rewIenbîrên	rewienbîrên	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000483	rexneyên	1	rexneyên	rexneyên	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000484	Rojavayê	1	Rojavayê	rojavayê	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000485	Rojek	2	Rojek	rojek	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000486	Rojnamegerî	1	Rojnamegerî	rojnamegerî	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000487	Rojên	4	Rojên	rojên	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000488	rola	1	rola	rola	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000489	Roman	18	Roman	roman	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000490	Romana	35	Romana	romana	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000491	romana	5	romana	romana	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000492	ROMANÊN	1	ROMANÊN	romanên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000493	Romanên	1	Romanên	romanên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000494	ronakbîriya	1	ronakbîriya	ronakbîriya	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000495	ronakbîrî	1	ronakbîrî	ronakbîrî	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000496	Ronî	2	Ronî	ronî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000497	Rênas	3	Rênas	rênas	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000498	Rînd	2	Rînd	rînd	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000499	Rûpel	8	Rûpel	rûpel	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000500	Sal	1	Sal	sal	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000501	Sala	45	Sala	sala	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000502	sala	1	sala	sala	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000503	Sebrî	3	Sebrî	sebrî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000504	Sedsala	6	Sedsala	sedsala	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000505	sedsalan	1	sedsalan	sedsalan	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000506	sedsalekê	1	sedsalekê	sedsalekê	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000507	sekiniye.	4	sekiniye.	sekiniye.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000508	Selim	1	Selim	selim	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000509	ser	19	ser	ser	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000510	serboriya	1	serboriya	serboriya	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000511	serdema	3	serdema	serdema	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000512	Sernavê	1	Sernavê	sernavê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000513	Seîdê	1	Seîdê	seîdê	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000514	sirgûn	1	sirgûn	sirgûn	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000515	Siya	2	Siya	siya	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000516	siyasî	1	siyasî	siyasî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000517	Sobarto	2	Sobarto	sobarto	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000518	Sovyetê	2	Sovyetê	sovyetê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000519	Spî	2	Spî	spî	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000520	surrealîst	1	surrealîst	surrealîst	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000521	Sê	2	Sê	sê	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000522	sê	2	sê	sê	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000523	Sêwiyên	2	Sêwiyên	sêwiyên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000524	sînemaya	1	sînemaya	sînemaya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000525	Sîpan	2	Sîpan	sîpan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000526	sîxurî,	1	sîxurî,	sîxurî,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000527	Table	2	Table	table	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000528	tanz	1	tanz	tanz	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000529	Tarî	2	Tarî	tarî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000530	taybet	2	taybet	taybet	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000531	tecrubeyên	1	tecrubeyên	tecrubeyên	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000532	terorê	1	terorê	terorê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000533	tevgera	1	tevgera	tevgera	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000534	tewangên	1	tewangên	tewangên	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000535	Teyran	3	Teyran	teyran	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000536	tije	1	tije	tije	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000537	tirs	1	tirs	tirs	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000538	trajediya	1	trajediya	trajediya	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000539	trawma	3	trawma	trawma	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000540	trawmayên	1	trawmayên	trawmayên	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000541	Tu	2	Tu	tu	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000542	têkiliyên	1	têkiliyên	têkiliyên	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000543	Tî	2	Tî	tî	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000544	Uzun	18	Uzun	uzun	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000545	Vegotina	3	Vegotina	vegotina	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000546	vê	1	vê	vê	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000547	wateya	1	wateya	wateya	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000548	weIandin.	1	weIandin.	weiandin.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000549	welatparêzî,	1	welatparêzî,	welatparêzî,	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000550	Windabûyî	2	Windabûyî	windabûyî	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000551	wêjeya	2	wêjeya	wêjeya	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000552	Wêjeyî	1	Wêjeyî	wêjeyî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000553	wêjeyî	2	wêjeyî	wêjeyî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000554	Xanimê	2	Xanimê	xanimê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000555	Xanî	4	Xanî	xanî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000556	Xatê	2	Xatê	xatê	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000557	xebata	1	xebata	xebata	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000558	xebatkarê	1	xebatkarê	xebatkarê	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000559	xeyalan.	1	xeyalan.	xeyalan.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000560	xeyalên	1	xeyalên	xeyalên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000561	Xoybûnê	1	Xoybûnê	xoybûnê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000562	Xulaseya	2	Xulaseya	xulaseya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000563	xwendin.	1	xwendin.	xwendin.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000564	ya	12	ya	ya	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000565	ye	1	ye	ye	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000566	ye.	1	ye.	ye.	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000567	Yek	2	Yek	yek	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000568	Yekem	3	Yekem	yekem	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000569	yekem	1	yekem	yekem	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000570	yekî	2	yekî	yekî	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000571	Yekîtiya	1	Yekîtiya	yekîtiya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000572	yê	2	yê	yê	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000573	Yên	1	Yên	yên	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000574	yên	4	yên	yên	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000575	Yêrêvanê	1	Yêrêvanê	yêrêvanê	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000576	Yûsiv	13	Yûsiv	yûsiv	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000577	ZembîlfroI	2	ZembîlfroI	zembîlfroi	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000578	Zeynikê	3	Zeynikê	zeynikê	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000579	Ziman	1	Ziman	ziman	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000580	ziman	1	ziman	ziman	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000581	zimana	1	zimana	zimana	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000582	Zimanê	1	Zimanê	zimanê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000583	zimanê	4	zimanê	zimanê	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000584	zimanî	1	zimanî	zimanî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000585	Zîn	2	Zîn	zîn	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000586	|	44	|	|	1	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000587	çand	1	çand	çand	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000588	çanda	2	çanda	çanda	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000589	çandî	1	çandî	çandî	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000590	Çapê:	44	Çapê:	çapê:	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000591	çavan.	4	çavan.	çavan.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000592	Çîrok	5	Çîrok	çîrok	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000593	Çîroka	2	Çîroka	çîroka	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000594	çîrokan	4	çîrokan	çîrokan	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000595	Çîrokên	1	Çîrokên	çîrokên	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000596	ê	3	ê	ê	1	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000597	ên	4	ên	ên	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000598	îrfanî	1	îrfanî	îrfanî	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000599	Û	4	Û	û	1	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R000600	û	61	û	û	1	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
